feature_index,SPI-1,SPI-2,ks_statistic,n_CML,n_Kuramoto
284,cov_GraphicalLasso,xme_gaussian_k10,0.6473029045643154,241,241
285,cov_GraphicalLasso,xme_kozachenko_k10,0.13289450027746014,241,241
286,cov_GraphicalLasso,xme_kernel_W-0.5_k10,0.2587946084745521,241,241
287,cov_GraphicalLasso,di_gaussian,0.8215767634854771,241,241
288,cov_GraphicalLasso,di_kozachenko,0.24749195179569555,241,241
289,cov_GraphicalLasso,di_kernel_W-0.5,0.46470999487565656,241,241
290,cov_GraphicalLasso,si_gaussian_k-1,0.390796998038626,241,241
291,cov_GraphicalLasso,si_kozachenko_k-1,0.3688117669723922,241,241
292,cov_GraphicalLasso,si_kernel_W-0.5_k-1,0.30735156723536594,241,241
293,cov_GraphicalLasso,mi_gaussian,0.5768970792584281,241,241
294,cov_GraphicalLasso,mi_kraskov_NN-4,0.40621912187305825,241,241
295,cov_GraphicalLasso,mi_kraskov_NN-4_DCE,0.46471133854141583,241,241
296,cov_GraphicalLasso,mi_kernel_W-0.25,0.42300573493832266,241,241
297,cov_GraphicalLasso,tlmi_gaussian,0.47326485171984234,241,241
298,cov_GraphicalLasso,tlmi_kraskov_NN-4,0.44805757398401813,241,241
299,cov_GraphicalLasso,tlmi_kraskov_NN-4_DCE,0.4415332239630545,241,241
300,cov_GraphicalLasso,tlmi_kernel_W-0.25,0.44556693435455436,241,241
301,cov_GraphicalLasso,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.09206549655785162,241,241
302,cov_GraphicalLasso,gc_gaussian_k-1_kt-1_l-1_lt-1,0.12754056903974875,241,241
303,cov_GraphicalLasso,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05491669879040395,241,241
304,cov_GraphicalLasso,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05741396673850163,241,241
305,cov_GraphicalLasso,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04149377593360996,241,241
306,cov_GraphicalLasso,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06789558615401003,241,241
307,cov_GraphicalLasso,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07004319348750454,241,241
308,cov_GraphicalLasso,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17185037697519906,241,241
309,cov_GraphicalLasso,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3215967729818604,241,241
310,cov_GraphicalLasso,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.29231018293058825,241,241
311,cov_GraphicalLasso,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.30873594767970786,241,241
312,cov_GraphicalLasso,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2689990930663406,241,241
313,cov_GraphicalLasso,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.24786625784393396,241,241
314,cov_GraphicalLasso,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26541692050831966,241,241
315,cov_GraphicalLasso,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14187758880037893,241,241
316,cov_GraphicalLasso,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1497964935462176,241,241
317,cov_GraphicalLasso,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1047235369732682,241,241
318,cov_GraphicalLasso,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12805787575876681,241,241
319,cov_GraphicalLasso,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14152379498030743,241,241
320,cov_GraphicalLasso,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06928888654680543,241,241
321,cov_GraphicalLasso,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06224066390041494,241,241
322,cov_GraphicalLasso,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.058091286307053944,241,241
323,cov_GraphicalLasso,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.058091286307053944,241,241
324,cov_GraphicalLasso,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.29767446069287523,241,241
325,cov_GraphicalLasso,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.26505324227432614,241,241
326,cov_GraphicalLasso,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.30278066897812406,241,241
327,cov_GraphicalLasso,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.249869649081375,241,241
328,cov_GraphicalLasso,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.20695632153388588,241,241
329,cov_GraphicalLasso,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26352833508087237,241,241
330,cov_GraphicalLasso,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07053941908713693,241,241
331,cov_GraphicalLasso,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12448132780082988,241,241
332,cov_GraphicalLasso,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0954356846473029,241,241
333,cov_GraphicalLasso,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.22933108224861282,241,241
334,cov_GraphicalLasso,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16691149666534566,241,241
335,cov_GraphicalLasso,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.34387030212416914,241,241
336,cov_GraphicalLasso,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04149377593360996,241,241
337,cov_GraphicalLasso,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05394190871369295,241,241
338,cov_GraphicalLasso,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08298755186721991,241,241
339,cov_GraphicalLasso,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21760058492248907,241,241
340,cov_GraphicalLasso,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1538057376741577,241,241
341,cov_GraphicalLasso,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16463488379589758,241,241
342,cov_GraphicalLasso,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.20366331408332694,241,241
343,cov_GraphicalLasso,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18459064377304352,241,241
344,cov_GraphicalLasso,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21074123341032103,241,241
345,cov_GraphicalLasso,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.37279394647135855,241,241
346,cov_GraphicalLasso,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.24879505477551322,241,241
347,cov_GraphicalLasso,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.29513428238849204,241,241
348,cov_GraphicalLasso,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21395062802862663,241,241
349,cov_GraphicalLasso,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2108878828149311,241,241
350,cov_GraphicalLasso,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19647121548889224,241,241
351,cov_GraphicalLasso,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3562179720197877,241,241
352,cov_GraphicalLasso,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.22662618604832618,241,241
353,cov_GraphicalLasso,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3138853812173362,241,241
354,cov_GraphicalLasso,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.30269767409869197,241,241
355,cov_GraphicalLasso,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.26717246969279196,241,241
356,cov_GraphicalLasso,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.30456787085528714,241,241
357,cov_GraphicalLasso,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.249869649081375,241,241
358,cov_GraphicalLasso,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.20695632153388588,241,241
359,cov_GraphicalLasso,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26352833508087237,241,241
360,cov_GraphicalLasso,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.39104281977002986,241,241
361,cov_GraphicalLasso,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.38383583704400004,241,241
362,cov_GraphicalLasso,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.39630907558894507,241,241
363,cov_GraphicalLasso,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4139216505752487,241,241
364,cov_GraphicalLasso,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4072229751963594,241,241
365,cov_GraphicalLasso,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4094602582352659,241,241
366,cov_GraphicalLasso,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4094686536966815,241,241
367,cov_GraphicalLasso,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3899515634178927,241,241
368,cov_GraphicalLasso,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.41613591495833246,241,241
369,cov_GraphicalLasso,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4288310592194296,241,241
370,cov_GraphicalLasso,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.39549211745013074,241,241
371,cov_GraphicalLasso,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.43010028225535535,241,241
372,cov_GraphicalLasso,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.39104281977002986,241,241
373,cov_GraphicalLasso,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.38383583704400004,241,241
374,cov_GraphicalLasso,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.39630907558894507,241,241
375,cov_GraphicalLasso,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4139216505752487,241,241
376,cov_GraphicalLasso,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4072229751963594,241,241
377,cov_GraphicalLasso,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4094602582352659,241,241
378,cov_GraphicalLasso,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4432251487178975,241,241
379,cov_GraphicalLasso,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.41697716232716076,241,241
380,cov_GraphicalLasso,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4448270999571898,241,241
381,cov_GraphicalLasso,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4069949215256354,241,241
382,cov_GraphicalLasso,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.38994032929218225,241,241
383,cov_GraphicalLasso,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.41959920673906437,241,241
384,cov_GraphicalLasso,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.397439943281981,241,241
385,cov_GraphicalLasso,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3605127255987458,241,241
386,cov_GraphicalLasso,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.39100031005532404,241,241
387,cov_GraphicalLasso,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4528890079199282,241,241
388,cov_GraphicalLasso,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.38295350177124693,241,241
389,cov_GraphicalLasso,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.43495427525017105,241,241
390,cov_GraphicalLasso,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.1037344398340249,241,241
391,cov_GraphicalLasso,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.07883817427385892,241,241
392,cov_GraphicalLasso,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.07468879668049792,241,241
393,cov_GraphicalLasso,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.4037220850564594,241,241
394,cov_GraphicalLasso,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.37094086658490316,241,241
395,cov_GraphicalLasso,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.413913347719278,241,241
396,cov_GraphicalLasso,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.3871553094345079,241,241
397,cov_GraphicalLasso,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.36278672768173975,241,241
398,cov_GraphicalLasso,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.3853614334656711,241,241
399,cov_GraphicalLasso,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.6530334185500964,241,241
400,cov_GraphicalLasso,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.6352646520317581,241,241
401,cov_GraphicalLasso,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.6435464443740435,241,241
402,cov_GraphicalLasso,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.21062220656958033,241,241
403,cov_GraphicalLasso,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.21110771331061312,241,241
404,cov_GraphicalLasso,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.21070148003916905,241,241
405,cov_GraphicalLasso,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.3245984268114398,241,241
406,cov_GraphicalLasso,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.2993512015011469,241,241
407,cov_GraphicalLasso,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.3157287628754105,241,241
408,cov_GraphicalLasso,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.6322320099034764,241,241
409,cov_GraphicalLasso,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.6250106964217087,241,241
410,cov_GraphicalLasso,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.6303727065512793,241,241
411,cov_GraphicalLasso,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.21449107349193797,241,241
412,cov_GraphicalLasso,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.21247282670970535,241,241
413,cov_GraphicalLasso,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.21138220853645712,241,241
414,cov_GraphicalLasso,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.31762529875966317,241,241
415,cov_GraphicalLasso,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.2922929863371836,241,241
416,cov_GraphicalLasso,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.32470800208119877,241,241
417,cov_GraphicalLasso,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.04293128621437958,241,241
418,cov_GraphicalLasso,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.040613568012107026,241,241
419,cov_GraphicalLasso,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.04762924279384756,241,241
420,cov_GraphicalLasso,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.04698329670084089,241,241
421,cov_GraphicalLasso,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.04627731479116792,241,241
422,cov_GraphicalLasso,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.04139037259787404,241,241
423,cov_GraphicalLasso,lmfit_Ridge,0.47985077995394076,241,241
424,cov_GraphicalLasso,lmfit_Lasso,0.3192847809200584,241,241
425,cov_GraphicalLasso,lmfit_SGDRegressor,0.47890783511311424,241,241
426,cov_GraphicalLasso,lmfit_ElasticNet,0.10385871798025145,241,241
427,cov_GraphicalLasso,lmfit_BayesianRidge,0.47982947857753355,241,241
428,cov_GraphicalLasso,coint_johansen_max_eig_stat_order-0_ardiff-10,0.10856382852466645,241,241
429,cov_GraphicalLasso,coint_johansen_trace_stat_order-0_ardiff-10,0.16026773462756874,241,241
430,cov_GraphicalLasso,coint_johansen_max_eig_stat_order-0_ardiff-1,0.38676835998703984,241,241
431,cov_GraphicalLasso,coint_johansen_trace_stat_order-0_ardiff-1,0.16810590045899287,241,241
432,cov_GraphicalLasso,coint_johansen_max_eig_stat_order-1_ardiff-10,0.10588290172581918,241,241
433,cov_GraphicalLasso,coint_johansen_trace_stat_order-1_ardiff-10,0.14489293457905453,241,241
434,cov_GraphicalLasso,coint_johansen_max_eig_stat_order-1_ardiff-1,0.3592806244095329,241,241
435,cov_GraphicalLasso,coint_johansen_trace_stat_order-1_ardiff-1,0.14596694107797503,241,241
436,cov_GraphicalLasso,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.11591302223446598,241,241
437,cov_GraphicalLasso,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.11106975315615758,241,241
438,cov_GraphicalLasso,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.12048389613185867,241,241
439,cov_GraphicalLasso,pec,0.43696356941308895,241,241
440,cov_GraphicalLasso,pec_orth,0.937319475338187,241,241
441,cov_GraphicalLasso,pec_log,0.3772074513313012,241,241
442,cov_GraphicalLasso,pec_orth_log,0.9223183716692394,241,241
443,cov_GraphicalLasso,pec_orth_abs,0.36607517869638395,241,241
444,cov_GraphicalLasso,pec_orth_log_abs,0.6367104269992961,241,241
445,cov_GraphicalLassoCV,cov_LedoitWolf,0.03146672110971632,241,241
446,cov_GraphicalLassoCV,cov_OAS,0.03146672110971632,241,241
447,cov_GraphicalLassoCV,cov_ShrunkCovariance,0.03146672110971632,241,241
448,cov_GraphicalLassoCV,cov-sq_EmpiricalCovariance,0.505348776999698,241,241
449,cov_GraphicalLassoCV,cov-sq_GraphicalLasso,0.467308230904443,241,241
450,cov_GraphicalLassoCV,cov-sq_LedoitWolf,0.505348776999698,241,241
451,cov_GraphicalLassoCV,cov-sq_OAS,0.505348776999698,241,241
452,cov_GraphicalLassoCV,cov-sq_ShrunkCovariance,0.505348776999698,241,241
453,cov_GraphicalLassoCV,prec_EmpiricalCovariance,0.33644454224356657,241,241
454,cov_GraphicalLassoCV,prec_GraphicalLasso,0.08529270718671866,241,241
455,cov_GraphicalLassoCV,prec_LedoitWolf,0.07519507357706273,241,241
456,cov_GraphicalLassoCV,prec_OAS,0.04927643346788968,241,241
457,cov_GraphicalLassoCV,prec_ShrunkCovariance,0.016218539396404164,241,241
458,cov_GraphicalLassoCV,prec-sq_EmpiricalCovariance,0.49043842286834655,241,241
459,cov_GraphicalLassoCV,prec-sq_GraphicalLasso,0.48077930750903164,241,241
460,cov_GraphicalLassoCV,prec-sq_LedoitWolf,0.5269800903352762,241,241
461,cov_GraphicalLassoCV,prec-sq_OAS,0.5249729313695307,241,241
462,cov_GraphicalLassoCV,prec-sq_ShrunkCovariance,0.5142048815511803,241,241
463,cov_GraphicalLassoCV,spearmanr-sq,0.5205680150261232,241,241
464,cov_GraphicalLassoCV,spearmanr,0.041402568676071116,241,241
465,cov_GraphicalLassoCV,kendalltau-sq,0.5329545066257372,241,241
466,cov_GraphicalLassoCV,kendalltau,0.03835435168154849,241,241
467,cov_GraphicalLassoCV,xcorr_max_sig-True,0.15888276656854822,241,241
468,cov_GraphicalLassoCV,xcorr-sq_max_sig-True,0.44181073310767394,241,241
469,cov_GraphicalLassoCV,xcorr_mean_sig-True,0.3254792008139905,241,241
470,cov_GraphicalLassoCV,xcorr-sq_mean_sig-True,0.4421550018656362,241,241
471,cov_GraphicalLassoCV,xcorr_mean_sig-False,0.06643173983385228,241,241
472,cov_GraphicalLassoCV,xcorr-sq_mean_sig-False,0.42736078246966175,241,241
473,cov_GraphicalLassoCV,pdist_euclidean,0.03146672110971582,241,241
474,cov_GraphicalLassoCV,pdist_cityblock,0.032814626453774864,241,241
475,cov_GraphicalLassoCV,pdist_cosine,0.03146672110971582,241,241
476,cov_GraphicalLassoCV,pdist_chebyshev,0.11075553007018546,241,241
477,cov_GraphicalLassoCV,pdist_canberra,0.047212209622176315,241,241
478,cov_GraphicalLassoCV,pdist_braycurtis,0.03313649418661657,241,241
479,cov_GraphicalLassoCV,dcorr,0.4572009930592357,241,241
480,cov_GraphicalLassoCV,dcorr_biased,0.4578421044221248,241,241
481,cov_GraphicalLassoCV,dcorrx_maxlag-1,0.4441531101846552,241,241
482,cov_GraphicalLassoCV,dcorrx_maxlag-10,0.4411391239719357,241,241
483,cov_GraphicalLassoCV,hsic,0.45656589867755915,241,241
484,cov_GraphicalLassoCV,hsic_biased,0.45688507725375593,241,241
485,cov_GraphicalLassoCV,bary_euclidean_mean,0.06224066390041494,241,241
486,cov_GraphicalLassoCV,bary_euclidean_max,0.12307263573994909,241,241
487,cov_GraphicalLassoCV,bary-sq_euclidean_mean,0.03146672110971632,241,241
488,cov_GraphicalLassoCV,bary-sq_euclidean_max,0.4128861354797904,241,241
489,cov_GraphicalLassoCV,gwtau,0.3359941973846491,241,241
490,cov_GraphicalLassoCV,anm,0.41772915652134096,241,241
491,cov_GraphicalLassoCV,cds,0.3313009967357706,241,241
492,cov_GraphicalLassoCV,reci,0.4106129358958241,241,241
493,cov_GraphicalLassoCV,igci,0.1078838174273859,241,241
494,cov_GraphicalLassoCV,je_gaussian,0.5053487769996989,241,241
495,cov_GraphicalLassoCV,je_kozachenko,0.35324188663557454,241,241
496,cov_GraphicalLassoCV,je_kernel_W-0.5,0.4081445057344364,241,241
497,cov_GraphicalLassoCV,ce_gaussian,0.5053487769996989,241,241
498,cov_GraphicalLassoCV,ce_kernel_W-0.5,0.4173994427676051,241,241
499,cov_GraphicalLassoCV,cce_gaussian,0.5809128630705395,241,241
500,cov_GraphicalLassoCV,cce_kozachenko,0.3840152380420885,241,241
501,cov_GraphicalLassoCV,cce_kernel_W-0.5,0.26707370945723197,241,241
502,cov_GraphicalLassoCV,xme_gaussian_k1,0.29253772048497567,241,241
503,cov_GraphicalLassoCV,xme_kozachenko_k1,0.35854184422373014,241,241
504,cov_GraphicalLassoCV,xme_kernel_W-0.5_k1,0.3383593314704052,241,241
505,cov_GraphicalLassoCV,xme_gaussian_k10,0.6182572614107884,241,241
506,cov_GraphicalLassoCV,xme_kozachenko_k10,0.1708387091122907,241,241
507,cov_GraphicalLassoCV,xme_kernel_W-0.5_k10,0.3281410112323072,241,241
508,cov_GraphicalLassoCV,di_gaussian,0.7136929460580913,241,241
509,cov_GraphicalLassoCV,di_kozachenko,0.24443781002501763,241,241
510,cov_GraphicalLassoCV,di_kernel_W-0.5,0.4442567713993395,241,241
511,cov_GraphicalLassoCV,si_gaussian_k-1,0.36891726146821757,241,241
512,cov_GraphicalLassoCV,si_kozachenko_k-1,0.3227175099019505,241,241
513,cov_GraphicalLassoCV,si_kernel_W-0.5_k-1,0.3016519615179374,241,241
514,cov_GraphicalLassoCV,mi_gaussian,0.505348776999698,241,241
515,cov_GraphicalLassoCV,mi_kraskov_NN-4,0.3764133293497096,241,241
516,cov_GraphicalLassoCV,mi_kraskov_NN-4_DCE,0.44207771918433464,241,241
517,cov_GraphicalLassoCV,mi_kernel_W-0.25,0.4233610272497794,241,241
518,cov_GraphicalLassoCV,tlmi_gaussian,0.4084917669517311,241,241
519,cov_GraphicalLassoCV,tlmi_kraskov_NN-4,0.40850891375727155,241,241
520,cov_GraphicalLassoCV,tlmi_kraskov_NN-4_DCE,0.4367832283608479,241,241
521,cov_GraphicalLassoCV,tlmi_kernel_W-0.25,0.43984272788085366,241,241
522,cov_GraphicalLassoCV,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.07038904078474054,241,241
523,cov_GraphicalLassoCV,gc_gaussian_k-1_kt-1_l-1_lt-1,0.13331220159098467,241,241
524,cov_GraphicalLassoCV,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13975464241504978,241,241
525,cov_GraphicalLassoCV,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15091151029076566,241,241
526,cov_GraphicalLassoCV,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0995850622406639,241,241
527,cov_GraphicalLassoCV,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15618176148950824,241,241
528,cov_GraphicalLassoCV,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15711187814326394,241,241
529,cov_GraphicalLassoCV,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17027109509874438,241,241
530,cov_GraphicalLassoCV,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.29531461475727044,241,241
531,cov_GraphicalLassoCV,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2758366366514027,241,241
532,cov_GraphicalLassoCV,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2860033133406173,241,241
533,cov_GraphicalLassoCV,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2596169577156947,241,241
534,cov_GraphicalLassoCV,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.24673323551411808,241,241
535,cov_GraphicalLassoCV,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24261034424615258,241,241
536,cov_GraphicalLassoCV,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.117966899840652,241,241
537,cov_GraphicalLassoCV,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1245784363703526,241,241
