feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_CauchyNoise
306,cov_GraphicalLassoCV,te_kernel_W-0.25_k-1,0.0993807766508743,96,96
307,cov_GraphicalLassoCV,gc_gaussian_k-max-10_tau-max-2,0.16303607628839079,96,96
308,cov_GraphicalLassoCV,gc_gaussian_k-1_kt-1_l-1_lt-1,0.09799725671419579,96,96
309,cov_GraphicalLassoCV,te_symbolic_k-1_kt-1_l-1_lt-1,0.09799725671419579,96,96
310,cov_GraphicalLassoCV,te_symbolic_k-10_kt-1_l-1_lt-1,0.09359894482216526,96,96
311,cov_GraphicalLassoCV,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.026383030400199597,96,96
312,cov_GraphicalLassoCV,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11802560916449134,96,96
313,cov_GraphicalLassoCV,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.039590824201993,96,96
314,cov_GraphicalLassoCV,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05213015319947639,96,96
315,cov_GraphicalLassoCV,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10927002243702766,96,96
316,cov_GraphicalLassoCV,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06140782091046604,96,96
317,cov_GraphicalLassoCV,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10957020719658428,96,96
318,cov_GraphicalLassoCV,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12086853235981256,96,96
319,cov_GraphicalLassoCV,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11056480514804257,96,96
320,cov_GraphicalLassoCV,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12352457379004966,96,96
321,cov_GraphicalLassoCV,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11624852445251233,96,96
322,cov_GraphicalLassoCV,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12254812981733021,96,96
323,cov_GraphicalLassoCV,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0625,96,96
324,cov_GraphicalLassoCV,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14583333333333334,96,96
325,cov_GraphicalLassoCV,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,96,96
326,cov_LedoitWolf,cov_MinCovDet,0.3407110001338972,96,96
327,cov_LedoitWolf,cov_OAS,0.019556312205534554,96,96
328,cov_LedoitWolf,cov_ShrunkCovariance,0.019556312205534554,96,96
329,cov_LedoitWolf,cov-sq_EmpiricalCovariance,0.021926528184076033,96,96
330,cov_LedoitWolf,cov-sq_EllipticEnvelope,0.024326260470469638,96,96
331,cov_LedoitWolf,cov-sq_GraphicalLasso,0.02105985949315775,96,96
332,cov_LedoitWolf,cov-sq_GraphicalLassoCV,0.05558122520482256,96,96
333,cov_LedoitWolf,cov-sq_LedoitWolf,0.021926528184076033,96,96
334,cov_LedoitWolf,cov-sq_MinCovDet,0.039764502171632965,96,96
335,cov_LedoitWolf,cov-sq_OAS,0.021926528184076033,96,96
336,cov_LedoitWolf,cov-sq_ShrunkCovariance,0.021926528184076033,96,96
337,cov_LedoitWolf,prec_EmpiricalCovariance,0.04108062539439489,96,96
338,cov_LedoitWolf,prec_EllipticEnvelope,0.339248689363525,96,96
339,cov_LedoitWolf,prec_GraphicalLasso,0.04037780382340439,96,96
340,cov_LedoitWolf,prec_GraphicalLassoCV,0.4680568474417633,96,96
341,cov_LedoitWolf,prec_LedoitWolf,0.016644112179612314,96,96
342,cov_LedoitWolf,prec_MinCovDet,0.339736323004529,96,96
343,cov_LedoitWolf,prec_OAS,0.04214453799215179,96,96
344,cov_LedoitWolf,prec_ShrunkCovariance,0.02136397069441287,96,96
345,cov_LedoitWolf,prec-sq_EmpiricalCovariance,0.06945328873104573,96,96
346,cov_LedoitWolf,prec-sq_EllipticEnvelope,0.037216494946609446,96,96
347,cov_LedoitWolf,prec-sq_GraphicalLasso,0.07058386543059511,96,96
348,cov_LedoitWolf,prec-sq_GraphicalLassoCV,0.1449588318199149,96,96
349,cov_LedoitWolf,prec-sq_LedoitWolf,0.34698745552015225,96,96
350,cov_LedoitWolf,prec-sq_MinCovDet,0.027919551685266997,96,96
351,cov_LedoitWolf,prec-sq_OAS,0.0689114951088145,96,96
352,cov_LedoitWolf,prec-sq_ShrunkCovariance,0.05326370770848676,96,96
353,cov_LedoitWolf,spearmanr-sq,0.16995941617299642,96,96
354,cov_LedoitWolf,spearmanr,0.4143999872040243,96,96
355,cov_LedoitWolf,kendalltau-sq,0.1671001700944062,96,96
356,cov_LedoitWolf,kendalltau,0.40432127100493875,96,96
357,cov_LedoitWolf,xcorr_max_sig-True,0.1343265333813622,96,96
358,cov_LedoitWolf,xcorr-sq_max_sig-True,0.08761575741650812,96,96
359,cov_LedoitWolf,xcorr_mean_sig-True,0.04723575145521344,96,96
360,cov_LedoitWolf,xcorr-sq_mean_sig-True,0.0753397841581609,96,96
361,cov_LedoitWolf,xcorr_mean_sig-False,0.05546013024022438,96,96
362,cov_LedoitWolf,xcorr-sq_mean_sig-False,0.10786751064777211,96,96
363,cov_LedoitWolf,pdist_euclidean,0.3788289133378514,96,96
364,cov_LedoitWolf,pdist_cityblock,0.3150774207433604,96,96
365,cov_LedoitWolf,pdist_cosine,0.019756366947736526,96,96
366,cov_LedoitWolf,pdist_chebyshev,0.0617875088224647,96,96
367,cov_LedoitWolf,pdist_canberra,0.5269737959941228,96,96
368,cov_LedoitWolf,pdist_braycurtis,0.21112014855249162,96,96
369,cov_LedoitWolf,di_gaussian,0.08520799582216118,96,96
370,cov_LedoitWolf,di_kozachenko,0.038705901850145,96,96
371,cov_LedoitWolf,di_kernel_W-0.5,0.03830986222035693,96,96
372,cov_LedoitWolf,mi_gaussian,0.021987334989636523,96,96
373,cov_LedoitWolf,mi_kraskov_NN-4,0.036782986772406545,96,96
374,cov_LedoitWolf,mi_kraskov_NN-4_DCE,0.020189817702058094,96,96
375,cov_LedoitWolf,mi_kernel_W-0.25,0.08731782556846499,96,96
376,cov_LedoitWolf,tlmi_gaussian,0.05106930903156906,96,96
377,cov_LedoitWolf,tlmi_kraskov_NN-4,0.03607141498067434,96,96
378,cov_LedoitWolf,tlmi_kraskov_NN-4_DCE,0.05763296290911524,96,96
379,cov_LedoitWolf,tlmi_kernel_W-0.25,0.06586287764276144,96,96
380,cov_LedoitWolf,te_kraskov_NN-4_k-max-10_tau-max-4,0.2052899722978461,96,96
381,cov_LedoitWolf,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.13763523765842667,96,96
382,cov_LedoitWolf,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.08272987458431848,96,96
383,cov_LedoitWolf,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.046870521681666055,96,96
384,cov_LedoitWolf,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.033272729468249995,96,96
385,cov_LedoitWolf,te_kernel_W-0.25_k-1,0.023842354789685105,96,96
386,cov_LedoitWolf,gc_gaussian_k-max-10_tau-max-2,0.028678062005360938,96,96
387,cov_LedoitWolf,gc_gaussian_k-1_kt-1_l-1_lt-1,0.05170811987950233,96,96
388,cov_LedoitWolf,te_symbolic_k-1_kt-1_l-1_lt-1,0.05170811987950233,96,96
389,cov_LedoitWolf,te_symbolic_k-10_kt-1_l-1_lt-1,0.059242844550069396,96,96
390,cov_LedoitWolf,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.019709400784586273,96,96
391,cov_LedoitWolf,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.008593316184425936,96,96
392,cov_LedoitWolf,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07087594611449213,96,96
393,cov_LedoitWolf,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.02415077087043005,96,96
394,cov_LedoitWolf,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.02146818565289893,96,96
395,cov_LedoitWolf,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05026840671269325,96,96
396,cov_LedoitWolf,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.032835780106605456,96,96
397,cov_LedoitWolf,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.022554882612724175,96,96
398,cov_LedoitWolf,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.010433827424796704,96,96
399,cov_LedoitWolf,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05093390675955234,96,96
400,cov_LedoitWolf,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08729777098958091,96,96
401,cov_LedoitWolf,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08591771817813243,96,96
402,cov_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11458333333333333,96,96
403,cov_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16666666666666666,96,96
404,cov_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,96,96
405,cov_MinCovDet,cov_OAS,0.1125016301427545,96,96
406,cov_MinCovDet,cov_ShrunkCovariance,0.9966206047854563,96,96
407,cov_MinCovDet,cov-sq_EmpiricalCovariance,0.0895114296472374,96,96
408,cov_MinCovDet,cov-sq_EllipticEnvelope,0.07883594844838518,96,96
409,cov_MinCovDet,cov-sq_GraphicalLasso,0.08705166827964356,96,96
410,cov_MinCovDet,cov-sq_GraphicalLassoCV,0.013584992467048584,96,96
411,cov_MinCovDet,cov-sq_LedoitWolf,0.1088575550453727,96,96
412,cov_MinCovDet,cov-sq_MinCovDet,0.08033800107961508,96,96
413,cov_MinCovDet,cov-sq_OAS,0.2373038833428327,96,96
414,cov_MinCovDet,cov-sq_ShrunkCovariance,0.0895114296472374,96,96
415,cov_MinCovDet,prec_EmpiricalCovariance,0.9966720275776813,96,96
416,cov_MinCovDet,prec_EllipticEnvelope,0.5195782164763967,96,96
417,cov_MinCovDet,prec_GraphicalLasso,0.9953264347501056,96,96
418,cov_MinCovDet,prec_GraphicalLassoCV,0.2918914291743573,96,96
419,cov_MinCovDet,prec_LedoitWolf,0.3442107713535665,96,96
420,cov_MinCovDet,prec_MinCovDet,0.5377024791774463,96,96
421,cov_MinCovDet,prec_OAS,0.12830159217261156,96,96
422,cov_MinCovDet,prec_ShrunkCovariance,0.996952549104873,96,96
423,cov_MinCovDet,prec-sq_EmpiricalCovariance,0.092201911167689,96,96
424,cov_MinCovDet,prec-sq_EllipticEnvelope,0.10518668770649023,96,96
425,cov_MinCovDet,prec-sq_GraphicalLasso,0.09499795726305582,96,96
426,cov_MinCovDet,prec-sq_GraphicalLassoCV,0.19101445318200266,96,96
427,cov_MinCovDet,prec-sq_LedoitWolf,0.3907384108948285,96,96
428,cov_MinCovDet,prec-sq_MinCovDet,0.09136689912358198,96,96
429,cov_MinCovDet,prec-sq_OAS,0.1651978406661394,96,96
430,cov_MinCovDet,prec-sq_ShrunkCovariance,0.17962324002072133,96,96
431,cov_MinCovDet,spearmanr-sq,0.080353073508621,96,96
432,cov_MinCovDet,spearmanr,0.9539081353631903,96,96
433,cov_MinCovDet,kendalltau-sq,0.07694564291884415,96,96
434,cov_MinCovDet,kendalltau,0.9518674567891733,96,96
435,cov_MinCovDet,xcorr_max_sig-True,0.04689810279202722,96,96
436,cov_MinCovDet,xcorr-sq_max_sig-True,0.024015879216639724,96,96
437,cov_MinCovDet,xcorr_mean_sig-True,0.10849940123894936,96,96
438,cov_MinCovDet,xcorr-sq_mean_sig-True,0.015310934348019112,96,96
439,cov_MinCovDet,xcorr_mean_sig-False,0.10594419029480434,96,96
440,cov_MinCovDet,xcorr-sq_mean_sig-False,0.014311141872308919,96,96
441,cov_MinCovDet,pdist_euclidean,0.9993585852477458,96,96
442,cov_MinCovDet,pdist_cityblock,0.9949869185078705,96,96
443,cov_MinCovDet,pdist_cosine,0.9980677232444481,96,96
444,cov_MinCovDet,pdist_chebyshev,0.11416995773872707,96,96
445,cov_MinCovDet,pdist_canberra,0.7176766636201107,96,96
446,cov_MinCovDet,pdist_braycurtis,0.9869704905529626,96,96
447,cov_MinCovDet,di_gaussian,0.06306128512266262,96,96
448,cov_MinCovDet,di_kozachenko,0.06623105985563538,96,96
449,cov_MinCovDet,di_kernel_W-0.5,0.04201579385014298,96,96
450,cov_MinCovDet,mi_gaussian,0.10892894583705279,96,96
451,cov_MinCovDet,mi_kraskov_NN-4,0.010563618265836516,96,96
452,cov_MinCovDet,mi_kraskov_NN-4_DCE,0.005372445248794766,96,96
453,cov_MinCovDet,mi_kernel_W-0.25,0.05357757154162224,96,96
454,cov_MinCovDet,tlmi_gaussian,0.057370893040543436,96,96
455,cov_MinCovDet,tlmi_kraskov_NN-4,0.053752583399484855,96,96
456,cov_MinCovDet,tlmi_kraskov_NN-4_DCE,0.04631146674862818,96,96
457,cov_MinCovDet,tlmi_kernel_W-0.25,0.03658086905228661,96,96
458,cov_MinCovDet,te_kraskov_NN-4_k-max-10_tau-max-4,0.01632825466713228,96,96
459,cov_MinCovDet,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.03840780490463247,96,96
460,cov_MinCovDet,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.02252966804791917,96,96
461,cov_MinCovDet,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.04534569446047154,96,96
462,cov_MinCovDet,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.03831802567657805,96,96
463,cov_MinCovDet,te_kernel_W-0.25_k-1,0.06974686285517076,96,96
464,cov_MinCovDet,gc_gaussian_k-max-10_tau-max-2,0.019678262563506577,96,96
465,cov_MinCovDet,gc_gaussian_k-1_kt-1_l-1_lt-1,0.05674985301253843,96,96
466,cov_MinCovDet,te_symbolic_k-1_kt-1_l-1_lt-1,0.05674985301253843,96,96
467,cov_MinCovDet,te_symbolic_k-10_kt-1_l-1_lt-1,0.05039843451440873,96,96
468,cov_MinCovDet,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09422764539016981,96,96
469,cov_MinCovDet,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07414108735539465,96,96
470,cov_MinCovDet,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09148722910680113,96,96
471,cov_MinCovDet,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.141176550162245,96,96
472,cov_MinCovDet,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1592034177430235,96,96
473,cov_MinCovDet,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10723479602940855,96,96
474,cov_MinCovDet,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.013932037276629311,96,96
475,cov_MinCovDet,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03854612424399678,96,96
476,cov_MinCovDet,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.020293729451288295,96,96
477,cov_MinCovDet,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09399770451390388,96,96
478,cov_MinCovDet,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03380860761437343,96,96
479,cov_MinCovDet,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05416010590471387,96,96
480,cov_MinCovDet,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10416666666666667,96,96
481,cov_MinCovDet,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13541666666666666,96,96
482,cov_MinCovDet,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10416666666666667,96,96
483,cov_OAS,cov_ShrunkCovariance,0.875,96,96
484,cov_OAS,cov-sq_EmpiricalCovariance,0.27678965940460676,96,96
485,cov_OAS,cov-sq_EllipticEnvelope,0.21675507914432868,96,96
486,cov_OAS,cov-sq_GraphicalLasso,0.2754242107372753,96,96
487,cov_OAS,cov-sq_GraphicalLassoCV,0.2360203049721301,96,96
488,cov_OAS,cov-sq_LedoitWolf,0.021926528184076033,96,96
489,cov_OAS,cov-sq_MinCovDet,0.21744959709424805,96,96
490,cov_OAS,cov-sq_OAS,0.27678965940460676,96,96
491,cov_OAS,cov-sq_ShrunkCovariance,0.27678965940460676,96,96
492,cov_OAS,prec_EmpiricalCovariance,0.7448284849296702,96,96
493,cov_OAS,prec_EllipticEnvelope,0.1184310225182671,96,96
494,cov_OAS,prec_GraphicalLasso,0.7463020271229386,96,96
495,cov_OAS,prec_GraphicalLassoCV,0.15578260227526697,96,96
496,cov_OAS,prec_LedoitWolf,0.016644112179612314,96,96
497,cov_OAS,prec_MinCovDet,0.11742754922905585,96,96
498,cov_OAS,prec_OAS,0.7847736215551341,96,96
499,cov_OAS,prec_ShrunkCovariance,0.8123917107403495,96,96
500,cov_OAS,prec-sq_EmpiricalCovariance,0.2188398028762536,96,96
501,cov_OAS,prec-sq_EllipticEnvelope,0.25020097279945874,96,96
502,cov_OAS,prec-sq_GraphicalLasso,0.21647000338569894,96,96
503,cov_OAS,prec-sq_GraphicalLassoCV,0.04721081509000524,96,96
504,cov_OAS,prec-sq_LedoitWolf,0.34698745552015225,96,96
505,cov_OAS,prec-sq_MinCovDet,0.2546585069713362,96,96
506,cov_OAS,prec-sq_OAS,0.20329212977302752,96,96
507,cov_OAS,prec-sq_ShrunkCovariance,0.15753606865936526,96,96
508,cov_OAS,spearmanr-sq,0.18387049562554414,96,96
509,cov_OAS,spearmanr,0.13971332706997508,96,96
510,cov_OAS,kendalltau-sq,0.18868516553391027,96,96
511,cov_OAS,kendalltau,0.14494012790445066,96,96
512,cov_OAS,xcorr_max_sig-True,0.47476535405101583,96,96
513,cov_OAS,xcorr-sq_max_sig-True,0.32095691790762054,96,96
514,cov_OAS,xcorr_mean_sig-True,0.3928230241641167,96,96
515,cov_OAS,xcorr-sq_mean_sig-True,0.30022564555135256,96,96
516,cov_OAS,xcorr_mean_sig-False,0.5241112794891916,96,96
517,cov_OAS,xcorr-sq_mean_sig-False,0.30546512361697437,96,96
518,cov_OAS,pdist_euclidean,0.17735667094686122,96,96
519,cov_OAS,pdist_cityblock,0.12756064461420769,96,96
520,cov_OAS,pdist_cosine,0.7908247803823545,96,96
521,cov_OAS,pdist_chebyshev,0.21849730921102506,96,96
522,cov_OAS,pdist_canberra,0.13613832105501877,96,96
523,cov_OAS,pdist_braycurtis,0.35137577582385704,96,96
524,cov_OAS,di_gaussian,0.2120484574827854,96,96
525,cov_OAS,di_kozachenko,0.32221903990365997,96,96
526,cov_OAS,di_kernel_W-0.5,0.3298349397556313,96,96
527,cov_OAS,mi_gaussian,0.21952677706643364,96,96
528,cov_OAS,mi_kraskov_NN-4,0.24034483066004714,96,96
529,cov_OAS,mi_kraskov_NN-4_DCE,0.2508302046085247,96,96
530,cov_OAS,mi_kernel_W-0.25,0.2752777602674369,96,96
531,cov_OAS,tlmi_gaussian,0.2599143676026823,96,96
532,cov_OAS,tlmi_kraskov_NN-4,0.24214074443085853,96,96
533,cov_OAS,tlmi_kraskov_NN-4_DCE,0.2682442356299721,96,96
534,cov_OAS,tlmi_kernel_W-0.25,0.3415227059104968,96,96
535,cov_OAS,te_kraskov_NN-4_k-max-10_tau-max-4,0.3446753942823656,96,96
536,cov_OAS,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.32382882205449315,96,96
537,cov_OAS,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.29831689128834754,96,96
538,cov_OAS,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.25976695741022826,96,96
539,cov_OAS,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.2727354516882594,96,96
540,cov_OAS,te_kernel_W-0.25_k-1,0.3811786368953551,96,96
541,cov_OAS,gc_gaussian_k-max-10_tau-max-2,0.37475333555304885,96,96
542,cov_OAS,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2592399435958042,96,96
543,cov_OAS,te_symbolic_k-1_kt-1_l-1_lt-1,0.2592399435958042,96,96
544,cov_OAS,te_symbolic_k-10_kt-1_l-1_lt-1,0.27269723206945473,96,96
545,cov_OAS,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3151215584844014,96,96
546,cov_OAS,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3607233948199576,96,96
547,cov_OAS,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.24993229834492126,96,96
548,cov_OAS,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2879876968346061,96,96
549,cov_OAS,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.36786815287689395,96,96
550,cov_OAS,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.28489326118268654,96,96
551,cov_OAS,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.38730296453264224,96,96
552,cov_OAS,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.33855142851118286,96,96
553,cov_OAS,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3677583357510189,96,96
554,cov_OAS,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3697808051992037,96,96
555,cov_OAS,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.41043293301012185,96,96
556,cov_OAS,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3429331846899376,96,96
557,cov_OAS,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14583333333333334,96,96
558,cov_OAS,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11458333333333333,96,96
559,cov_OAS,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,96,96
560,cov_ShrunkCovariance,cov-sq_EmpiricalCovariance,0.08959220226350018,96,96
561,cov_ShrunkCovariance,cov-sq_EllipticEnvelope,0.08403049550473995,96,96
562,cov_ShrunkCovariance,cov-sq_GraphicalLasso,0.0885325193852079,96,96
563,cov_ShrunkCovariance,cov-sq_GraphicalLassoCV,0.0851925826501505,96,96
564,cov_ShrunkCovariance,cov-sq_LedoitWolf,0.021926528184076033,96,96
565,cov_ShrunkCovariance,cov-sq_MinCovDet,0.09760992998436374,96,96
566,cov_ShrunkCovariance,cov-sq_OAS,0.27678965940460676,96,96
567,cov_ShrunkCovariance,cov-sq_ShrunkCovariance,0.08959220226350018,96,96
568,cov_ShrunkCovariance,prec_EmpiricalCovariance,0.9785300976292417,96,96
569,cov_ShrunkCovariance,prec_EllipticEnvelope,0.9972333443678347,96,96
570,cov_ShrunkCovariance,prec_GraphicalLasso,0.9535999562919878,96,96
571,cov_ShrunkCovariance,prec_GraphicalLassoCV,0.05587713884195045,96,96
572,cov_ShrunkCovariance,prec_LedoitWolf,0.016644112179612314,96,96
573,cov_ShrunkCovariance,prec_MinCovDet,0.9964849664335618,96,96
574,cov_ShrunkCovariance,prec_OAS,0.7847736215551341,96,96
575,cov_ShrunkCovariance,prec_ShrunkCovariance,0.9441506079034664,96,96
576,cov_ShrunkCovariance,prec-sq_EmpiricalCovariance,0.044898481202350515,96,96
577,cov_ShrunkCovariance,prec-sq_EllipticEnvelope,0.07244895097331433,96,96
578,cov_ShrunkCovariance,prec-sq_GraphicalLasso,0.04758849821444866,96,96
579,cov_ShrunkCovariance,prec-sq_GraphicalLassoCV,0.14211278935021304,96,96
580,cov_ShrunkCovariance,prec-sq_LedoitWolf,0.34698745552015225,96,96
581,cov_ShrunkCovariance,prec-sq_MinCovDet,0.07718596168459635,96,96
582,cov_ShrunkCovariance,prec-sq_OAS,0.20329212977302752,96,96
583,cov_ShrunkCovariance,prec-sq_ShrunkCovariance,0.07840110712960988,96,96
584,cov_ShrunkCovariance,spearmanr-sq,0.062017519244322916,96,96
585,cov_ShrunkCovariance,spearmanr,0.9994687543424658,96,96
586,cov_ShrunkCovariance,kendalltau-sq,0.0654254553552355,96,96
587,cov_ShrunkCovariance,kendalltau,0.9994143425737323,96,96
588,cov_ShrunkCovariance,xcorr_max_sig-True,0.19182430817836804,96,96
589,cov_ShrunkCovariance,xcorr-sq_max_sig-True,0.0179498525198446,96,96
590,cov_ShrunkCovariance,xcorr_mean_sig-True,0.2291540362526735,96,96
591,cov_ShrunkCovariance,xcorr-sq_mean_sig-True,0.0212051514122924,96,96
592,cov_ShrunkCovariance,xcorr_mean_sig-False,0.3030625194049926,96,96
593,cov_ShrunkCovariance,xcorr-sq_mean_sig-False,0.023086275941367806,96,96
594,cov_ShrunkCovariance,pdist_euclidean,1.0,96,96
595,cov_ShrunkCovariance,pdist_cityblock,0.9854864921056898,96,96
596,cov_ShrunkCovariance,pdist_cosine,1.0,96,96
597,cov_ShrunkCovariance,pdist_chebyshev,0.24224671655852004,96,96
598,cov_ShrunkCovariance,pdist_canberra,0.9310891431784798,96,96
599,cov_ShrunkCovariance,pdist_braycurtis,0.9635630417445172,96,96
600,cov_ShrunkCovariance,di_gaussian,0.04348357184377882,96,96
601,cov_ShrunkCovariance,di_kozachenko,0.04250475693989031,96,96
602,cov_ShrunkCovariance,di_kernel_W-0.5,0.07493106958099652,96,96
603,cov_ShrunkCovariance,mi_gaussian,0.0549408460889364,96,96
604,cov_ShrunkCovariance,mi_kraskov_NN-4,0.04367323640776455,96,96
605,cov_ShrunkCovariance,mi_kraskov_NN-4_DCE,0.03643046641416503,96,96
606,cov_ShrunkCovariance,mi_kernel_W-0.25,0.06666843215176108,96,96
607,cov_ShrunkCovariance,tlmi_gaussian,0.030040483926919465,96,96
608,cov_ShrunkCovariance,tlmi_kraskov_NN-4,0.0189445390516763,96,96
609,cov_ShrunkCovariance,tlmi_kraskov_NN-4_DCE,0.011925683181959745,96,96
610,cov_ShrunkCovariance,tlmi_kernel_W-0.25,0.07802585971512402,96,96
611,cov_ShrunkCovariance,te_kraskov_NN-4_k-max-10_tau-max-4,0.05139417905046351,96,96
612,cov_ShrunkCovariance,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.08342649564390636,96,96
613,cov_ShrunkCovariance,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.05809783193415019,96,96
614,cov_ShrunkCovariance,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.05447205858123483,96,96
615,cov_ShrunkCovariance,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.0571317535385264,96,96
616,cov_ShrunkCovariance,te_kernel_W-0.25_k-1,0.09343597889174154,96,96
617,cov_ShrunkCovariance,gc_gaussian_k-max-10_tau-max-2,0.09792927037653598,96,96
618,cov_ShrunkCovariance,gc_gaussian_k-1_kt-1_l-1_lt-1,0.03172313060749418,96,96
619,cov_ShrunkCovariance,te_symbolic_k-1_kt-1_l-1_lt-1,0.03172313060749418,96,96
620,cov_ShrunkCovariance,te_symbolic_k-10_kt-1_l-1_lt-1,0.03469487223021692,96,96
621,cov_ShrunkCovariance,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03261590866004721,96,96
622,cov_ShrunkCovariance,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03972763215349728,96,96
623,cov_ShrunkCovariance,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.021017753455747634,96,96
624,cov_ShrunkCovariance,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05227863561841711,96,96
625,cov_ShrunkCovariance,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06345920343260514,96,96
