feature_index,SPI-1,SPI-2,ks_statistic,n_MackeyGlass,n_VAR(1)-Unidirectional
2154,prec-sq_ShrunkCovariance,pec,0.5075223729497047,96,96
2155,prec-sq_ShrunkCovariance,pec_orth,0.31961183246999875,96,96
2156,prec-sq_ShrunkCovariance,pec_log,0.5440293436688834,96,96
2157,prec-sq_ShrunkCovariance,pec_orth_log,0.2555929020323162,96,96
2158,prec-sq_ShrunkCovariance,pec_orth_abs,0.2393597892347173,96,96
2159,prec-sq_ShrunkCovariance,pec_orth_log_abs,0.14917254780362005,96,96
2160,spearmanr-sq,spearmanr,0.16922194788678957,96,96
2161,spearmanr-sq,kendalltau-sq,0.6595210471147824,96,96
2162,spearmanr-sq,kendalltau,0.1695135814042571,96,96
2163,spearmanr-sq,xcorr_max_sig-True,0.23285971495434782,96,96
2164,spearmanr-sq,xcorr-sq_max_sig-True,0.26630851076088763,96,96
2165,spearmanr-sq,xcorr_mean_sig-True,0.18091189679954256,96,96
2166,spearmanr-sq,xcorr-sq_mean_sig-True,0.25465852584694687,96,96
2167,spearmanr-sq,xcorr_mean_sig-False,0.08634811839924761,96,96
2168,spearmanr-sq,xcorr-sq_mean_sig-False,0.34439080539508077,96,96
2169,spearmanr-sq,pdist_euclidean,0.17243724783010606,96,96
2170,spearmanr-sq,pdist_cityblock,0.1730641138653845,96,96
2171,spearmanr-sq,pdist_cosine,0.17243724783010606,96,96
2172,spearmanr-sq,pdist_chebyshev,0.5764522523300201,96,96
2173,spearmanr-sq,pdist_canberra,0.19069470325525423,96,96
2174,spearmanr-sq,pdist_braycurtis,0.16911158986786873,96,96
2175,spearmanr-sq,di_gaussian,1.0,96,96
2176,spearmanr-sq,di_kozachenko,0.6292239347426959,96,96
2177,spearmanr-sq,di_kernel_W-0.5,0.9767061103611899,96,96
2178,spearmanr-sq,mi_gaussian,0.4312100363069481,96,96
2179,spearmanr-sq,mi_kraskov_NN-4,0.7305377479345663,96,96
2180,spearmanr-sq,mi_kraskov_NN-4_DCE,0.8319853757522523,96,96
2181,spearmanr-sq,mi_kernel_W-0.25,0.7190574635125622,96,96
2182,spearmanr-sq,tlmi_gaussian,0.6094834013363103,96,96
2183,spearmanr-sq,tlmi_kraskov_NN-4,0.8283969707272614,96,96
2184,spearmanr-sq,tlmi_kraskov_NN-4_DCE,0.7558805067276424,96,96
2185,spearmanr-sq,tlmi_kernel_W-0.25,0.654752485888122,96,96
2186,spearmanr-sq,te_kraskov_NN-4_k-max-10_tau-max-4,0.2668115545554752,96,96
2187,spearmanr-sq,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.36145450215672487,96,96
2188,spearmanr-sq,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.352010412923765,96,96
2189,spearmanr-sq,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.3863919080978091,96,96
2190,spearmanr-sq,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4140515053888708,96,96
2191,spearmanr-sq,te_kernel_W-0.25_k-1,0.46854649969331785,96,96
2192,spearmanr-sq,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
2193,spearmanr-sq,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5232569524941204,96,96
2194,spearmanr-sq,te_symbolic_k-1_kt-1_l-1_lt-1,0.5232569524941204,96,96
2195,spearmanr-sq,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
2196,spearmanr-sq,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16666666666666666,96,96
2197,spearmanr-sq,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10416666666666667,96,96
2198,spearmanr-sq,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,96,96
2199,spearmanr-sq,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.12903014433491256,96,96
2200,spearmanr-sq,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.13296714059324277,96,96
2201,spearmanr-sq,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.1326920576127829,96,96
2202,spearmanr-sq,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.13632302532138052,96,96
2203,spearmanr-sq,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.13182179464515642,96,96
2204,spearmanr-sq,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.14618103820768646,96,96
2205,spearmanr-sq,pec,0.4807520914760412,96,96
2206,spearmanr-sq,pec_orth,0.4417307008835487,96,96
2207,spearmanr-sq,pec_log,0.5711760194599638,96,96
2208,spearmanr-sq,pec_orth_log,0.40350782954892506,96,96
2209,spearmanr-sq,pec_orth_abs,0.3259237316385001,96,96
2210,spearmanr-sq,pec_orth_log_abs,0.2816775388168067,96,96
2211,spearmanr,kendalltau-sq,0.16575276904568548,96,96
2212,spearmanr,kendalltau,0.7629179478616774,96,96
2213,spearmanr,xcorr_max_sig-True,0.35193621124448093,96,96
2214,spearmanr,xcorr-sq_max_sig-True,0.29657048265832225,96,96
2215,spearmanr,xcorr_mean_sig-True,0.2020360166249079,96,96
2216,spearmanr,xcorr-sq_mean_sig-True,0.2120818047309906,96,96
2217,spearmanr,xcorr_mean_sig-False,0.14585691809569762,96,96
2218,spearmanr,xcorr-sq_mean_sig-False,0.26197877503155725,96,96
2219,spearmanr,pdist_euclidean,0.1510982325357797,96,96
2220,spearmanr,pdist_cityblock,0.19047913095462832,96,96
2221,spearmanr,pdist_cosine,0.1510982325357797,96,96
2222,spearmanr,pdist_chebyshev,0.9301627718489031,96,96
2223,spearmanr,pdist_canberra,0.4187185286175453,96,96
2224,spearmanr,pdist_braycurtis,0.6688026715578712,96,96
2225,spearmanr,di_gaussian,1.0,96,96
2226,spearmanr,di_kozachenko,0.5376027535148642,96,96
2227,spearmanr,di_kernel_W-0.5,0.7192464408354773,96,96
2228,spearmanr,mi_gaussian,0.175514293097497,96,96
2229,spearmanr,mi_kraskov_NN-4,0.49636643381975315,96,96
2230,spearmanr,mi_kraskov_NN-4_DCE,0.5148721846614708,96,96
2231,spearmanr,mi_kernel_W-0.25,0.33167147853174683,96,96
2232,spearmanr,tlmi_gaussian,0.22273050863139865,96,96
2233,spearmanr,tlmi_kraskov_NN-4,0.6018013042017769,96,96
2234,spearmanr,tlmi_kraskov_NN-4_DCE,0.6033809583029307,96,96
2235,spearmanr,tlmi_kernel_W-0.25,0.38152536966494977,96,96
2236,spearmanr,te_kraskov_NN-4_k-max-10_tau-max-4,0.32508373619603814,96,96
2237,spearmanr,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.3391698337747422,96,96
2238,spearmanr,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.2757883788840194,96,96
2239,spearmanr,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.2952769960102736,96,96
2240,spearmanr,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.37346395871460525,96,96
2241,spearmanr,te_kernel_W-0.25_k-1,0.18464993273875044,96,96
2242,spearmanr,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
2243,spearmanr,gc_gaussian_k-1_kt-1_l-1_lt-1,0.21693930022010058,96,96
2244,spearmanr,te_symbolic_k-1_kt-1_l-1_lt-1,0.21693930022010058,96,96
2245,spearmanr,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
2246,spearmanr,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07291666666666667,96,96
2247,spearmanr,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08333333333333333,96,96
2248,spearmanr,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08333333333333333,96,96
2249,spearmanr,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.11406629891040299,96,96
2250,spearmanr,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.10767266373342099,96,96
2251,spearmanr,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.12412014946248917,96,96
2252,spearmanr,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.1319470362451175,96,96
2253,spearmanr,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.10892413090025577,96,96
2254,spearmanr,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.15211444054331325,96,96
2255,spearmanr,pec,0.7007958165509824,96,96
2256,spearmanr,pec_orth,0.341895722655541,96,96
2257,spearmanr,pec_log,0.7198358148042198,96,96
2258,spearmanr,pec_orth_log,0.3269677424611989,96,96
2259,spearmanr,pec_orth_abs,0.3319217124934908,96,96
2260,spearmanr,pec_orth_log_abs,0.24473585484314286,96,96
2261,kendalltau-sq,kendalltau,0.16546608410029295,96,96
2262,kendalltau-sq,xcorr_max_sig-True,0.22248870300571866,96,96
2263,kendalltau-sq,xcorr-sq_max_sig-True,0.25387191972846,96,96
2264,kendalltau-sq,xcorr_mean_sig-True,0.18117597840757538,96,96
2265,kendalltau-sq,xcorr-sq_mean_sig-True,0.2577758543318731,96,96
2266,kendalltau-sq,xcorr_mean_sig-False,0.08822753239563541,96,96
2267,kendalltau-sq,xcorr-sq_mean_sig-False,0.35912659648581025,96,96
2268,kendalltau-sq,pdist_euclidean,0.16891809875190528,96,96
2269,kendalltau-sq,pdist_cityblock,0.1705101163964005,96,96
2270,kendalltau-sq,pdist_cosine,0.16891809875190528,96,96
2271,kendalltau-sq,pdist_chebyshev,0.569018408824404,96,96
2272,kendalltau-sq,pdist_canberra,0.18659489109009364,96,96
2273,kendalltau-sq,pdist_braycurtis,0.16614213579555953,96,96
2274,kendalltau-sq,di_gaussian,1.0,96,96
2275,kendalltau-sq,di_kozachenko,0.6342743674236122,96,96
2276,kendalltau-sq,di_kernel_W-0.5,0.9784910589565846,96,96
2277,kendalltau-sq,mi_gaussian,0.39496955217373025,96,96
2278,kendalltau-sq,mi_kraskov_NN-4,0.7438073084913999,96,96
2279,kendalltau-sq,mi_kraskov_NN-4_DCE,0.8302538102622034,96,96
2280,kendalltau-sq,mi_kernel_W-0.25,0.7273443807633455,96,96
2281,kendalltau-sq,tlmi_gaussian,0.6024551701949388,96,96
2282,kendalltau-sq,tlmi_kraskov_NN-4,0.8335148309632661,96,96
2283,kendalltau-sq,tlmi_kraskov_NN-4_DCE,0.7495532447649595,96,96
2284,kendalltau-sq,tlmi_kernel_W-0.25,0.6625295705952357,96,96
2285,kendalltau-sq,te_kraskov_NN-4_k-max-10_tau-max-4,0.266634419143031,96,96
2286,kendalltau-sq,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.3679225036996583,96,96
2287,kendalltau-sq,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.35786185176316154,96,96
2288,kendalltau-sq,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.39100385114307096,96,96
2289,kendalltau-sq,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.40165960967860936,96,96
2290,kendalltau-sq,te_kernel_W-0.25_k-1,0.4741512532871408,96,96
2291,kendalltau-sq,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
2292,kendalltau-sq,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5388429706484384,96,96
2293,kendalltau-sq,te_symbolic_k-1_kt-1_l-1_lt-1,0.5388429706484384,96,96
2294,kendalltau-sq,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
2295,kendalltau-sq,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13541666666666666,96,96
2296,kendalltau-sq,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08333333333333333,96,96
2297,kendalltau-sq,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,96,96
2298,kendalltau-sq,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.1200820441648035,96,96
2299,kendalltau-sq,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.1262800388320766,96,96
2300,kendalltau-sq,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.12507074125517292,96,96
2301,kendalltau-sq,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.12892443351258487,96,96
2302,kendalltau-sq,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.12498433175687496,96,96
2303,kendalltau-sq,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.13835568105167784,96,96
2304,kendalltau-sq,pec,0.4815344819651779,96,96
2305,kendalltau-sq,pec_orth,0.4598703311456296,96,96
2306,kendalltau-sq,pec_log,0.5646139194700577,96,96
2307,kendalltau-sq,pec_orth_log,0.41882792610170544,96,96
2308,kendalltau-sq,pec_orth_abs,0.33583231019096493,96,96
2309,kendalltau-sq,pec_orth_log_abs,0.2932899788951917,96,96
2310,kendalltau,xcorr_max_sig-True,0.34092079016000476,96,96
2311,kendalltau,xcorr-sq_max_sig-True,0.2881559844489528,96,96
2312,kendalltau,xcorr_mean_sig-True,0.2030996948664705,96,96
2313,kendalltau,xcorr-sq_mean_sig-True,0.21477494217561882,96,96
2314,kendalltau,xcorr_mean_sig-False,0.1420038282686838,96,96
2315,kendalltau,xcorr-sq_mean_sig-False,0.27724192863045116,96,96
2316,kendalltau,pdist_euclidean,0.190941723199331,96,96
2317,kendalltau,pdist_cityblock,0.1438265639421741,96,96
2318,kendalltau,pdist_cosine,0.190941723199331,96,96
2319,kendalltau,pdist_chebyshev,0.9237845326568013,96,96
2320,kendalltau,pdist_canberra,0.4231777471744851,96,96
2321,kendalltau,pdist_braycurtis,0.5539427031747478,96,96
2322,kendalltau,di_gaussian,1.0,96,96
2323,kendalltau,di_kozachenko,0.5409758281617976,96,96
2324,kendalltau,di_kernel_W-0.5,0.7184793078462989,96,96
2325,kendalltau,mi_gaussian,0.17583477078527665,96,96
2326,kendalltau,mi_kraskov_NN-4,0.5045174100462806,96,96
2327,kendalltau,mi_kraskov_NN-4_DCE,0.5181447893034486,96,96
2328,kendalltau,mi_kernel_W-0.25,0.33289428214018313,96,96
2329,kendalltau,tlmi_gaussian,0.22273966296499226,96,96
2330,kendalltau,tlmi_kraskov_NN-4,0.5977864777864255,96,96
2331,kendalltau,tlmi_kraskov_NN-4_DCE,0.6015415339543618,96,96
2332,kendalltau,tlmi_kernel_W-0.25,0.3786511253256233,96,96
2333,kendalltau,te_kraskov_NN-4_k-max-10_tau-max-4,0.3223397535324619,96,96
2334,kendalltau,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.3399040564381217,96,96
2335,kendalltau,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.27994161717688915,96,96
2336,kendalltau,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.29706339132196496,96,96
2337,kendalltau,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.36405959276408306,96,96
2338,kendalltau,te_kernel_W-0.25_k-1,0.1864535481998708,96,96
2339,kendalltau,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
2340,kendalltau,gc_gaussian_k-1_kt-1_l-1_lt-1,0.22964706491907078,96,96
2341,kendalltau,te_symbolic_k-1_kt-1_l-1_lt-1,0.22964706491907078,96,96
2342,kendalltau,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
2343,kendalltau,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14583333333333334,96,96
2344,kendalltau,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10416666666666667,96,96
2345,kendalltau,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10416666666666667,96,96
2346,kendalltau,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.10665661475447163,96,96
2347,kendalltau,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.10413579174955556,96,96
2348,kendalltau,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.11672087407512399,96,96
2349,kendalltau,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.12443688308102363,96,96
2350,kendalltau,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.10242393344321832,96,96
2351,kendalltau,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.1452508690992914,96,96
2352,kendalltau,pec,0.7050436976576233,96,96
2353,kendalltau,pec_orth,0.3540819120585137,96,96
2354,kendalltau,pec_log,0.7183308480994129,96,96
2355,kendalltau,pec_orth_log,0.3351888664040124,96,96
2356,kendalltau,pec_orth_abs,0.3383834253130381,96,96
2357,kendalltau,pec_orth_log_abs,0.250858563551969,96,96
2358,xcorr_max_sig-True,xcorr-sq_max_sig-True,0.5482906085044539,96,96
2359,xcorr_max_sig-True,xcorr_mean_sig-True,0.3081186417990398,96,96
2360,xcorr_max_sig-True,xcorr-sq_mean_sig-True,0.5389325888568479,96,96
2361,xcorr_max_sig-True,xcorr_mean_sig-False,0.25000305209943385,96,96
2362,xcorr_max_sig-True,xcorr-sq_mean_sig-False,0.2747094939904875,96,96
2363,xcorr_max_sig-True,pdist_euclidean,0.33707668302350347,96,96
2364,xcorr_max_sig-True,pdist_cityblock,0.3155435475059151,96,96
2365,xcorr_max_sig-True,pdist_cosine,0.33707668302350347,96,96
2366,xcorr_max_sig-True,pdist_chebyshev,0.7570629336698025,96,96
2367,xcorr_max_sig-True,pdist_canberra,0.3905065651595145,96,96
2368,xcorr_max_sig-True,pdist_braycurtis,0.32725546894459456,96,96
2369,xcorr_max_sig-True,di_gaussian,1.0,96,96
2370,xcorr_max_sig-True,di_kozachenko,0.45469365742964224,96,96
2371,xcorr_max_sig-True,di_kernel_W-0.5,0.7165968352033593,96,96
2372,xcorr_max_sig-True,mi_gaussian,0.22633809202127214,96,96
2373,xcorr_max_sig-True,mi_kraskov_NN-4,0.4312249539278591,96,96
2374,xcorr_max_sig-True,mi_kraskov_NN-4_DCE,0.5558506647135352,96,96
2375,xcorr_max_sig-True,mi_kernel_W-0.25,0.33336985823021276,96,96
2376,xcorr_max_sig-True,tlmi_gaussian,0.1963651204030094,96,96
2377,xcorr_max_sig-True,tlmi_kraskov_NN-4,0.564826469978881,96,96
2378,xcorr_max_sig-True,tlmi_kraskov_NN-4_DCE,0.5799690475130526,96,96
2379,xcorr_max_sig-True,tlmi_kernel_W-0.25,0.28664673521433603,96,96
2380,xcorr_max_sig-True,te_kraskov_NN-4_k-max-10_tau-max-4,0.26833086490882296,96,96
2381,xcorr_max_sig-True,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.19937883289325373,96,96
2382,xcorr_max_sig-True,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.17768566250007564,96,96
2383,xcorr_max_sig-True,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.26815044808002775,96,96
2384,xcorr_max_sig-True,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4883935748992787,96,96
2385,xcorr_max_sig-True,te_kernel_W-0.25_k-1,0.2640265161917095,96,96
2386,xcorr_max_sig-True,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
2387,xcorr_max_sig-True,gc_gaussian_k-1_kt-1_l-1_lt-1,0.19915468932895253,96,96
2388,xcorr_max_sig-True,te_symbolic_k-1_kt-1_l-1_lt-1,0.19915468932895253,96,96
2389,xcorr_max_sig-True,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
2390,xcorr_max_sig-True,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07291666666666667,96,96
2391,xcorr_max_sig-True,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13541666666666666,96,96
2392,xcorr_max_sig-True,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21875,96,96
2393,xcorr_max_sig-True,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.19104277476012033,96,96
2394,xcorr_max_sig-True,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.18377264084425993,96,96
2395,xcorr_max_sig-True,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.1918202637124209,96,96
2396,xcorr_max_sig-True,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.2145948830400728,96,96
2397,xcorr_max_sig-True,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.19218521539304534,96,96
2398,xcorr_max_sig-True,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.23954355417287498,96,96
2399,xcorr_max_sig-True,pec,0.6466640206487106,96,96
2400,xcorr_max_sig-True,pec_orth,0.16807308230006668,96,96
2401,xcorr_max_sig-True,pec_log,0.702899909772233,96,96
2402,xcorr_max_sig-True,pec_orth_log,0.11994630118794343,96,96
2403,xcorr_max_sig-True,pec_orth_abs,0.12900860264822311,96,96
2404,xcorr_max_sig-True,pec_orth_log_abs,0.14692236306243223,96,96
2405,xcorr-sq_max_sig-True,xcorr_mean_sig-True,0.18927343156682702,96,96
2406,xcorr-sq_max_sig-True,xcorr-sq_mean_sig-True,0.6112678581775276,96,96
2407,xcorr-sq_max_sig-True,xcorr_mean_sig-False,0.20352947715017683,96,96
2408,xcorr-sq_max_sig-True,xcorr-sq_mean_sig-False,0.32094622135606654,96,96
2409,xcorr-sq_max_sig-True,pdist_euclidean,0.29012427590655243,96,96
2410,xcorr-sq_max_sig-True,pdist_cityblock,0.2581619938276222,96,96
2411,xcorr-sq_max_sig-True,pdist_cosine,0.29012427590655243,96,96
2412,xcorr-sq_max_sig-True,pdist_chebyshev,0.6981032677756848,96,96
2413,xcorr-sq_max_sig-True,pdist_canberra,0.3305207245779612,96,96
2414,xcorr-sq_max_sig-True,pdist_braycurtis,0.2719690020296784,96,96
2415,xcorr-sq_max_sig-True,di_gaussian,1.0,96,96
2416,xcorr-sq_max_sig-True,di_kozachenko,0.4605528029963122,96,96
2417,xcorr-sq_max_sig-True,di_kernel_W-0.5,0.7902289829486313,96,96
2418,xcorr-sq_max_sig-True,mi_gaussian,0.2641992758763154,96,96
2419,xcorr-sq_max_sig-True,mi_kraskov_NN-4,0.48397083239574273,96,96
2420,xcorr-sq_max_sig-True,mi_kraskov_NN-4_DCE,0.6569122382570749,96,96
2421,xcorr-sq_max_sig-True,mi_kernel_W-0.25,0.3459186481286504,96,96
2422,xcorr-sq_max_sig-True,tlmi_gaussian,0.24999488463118802,96,96
2423,xcorr-sq_max_sig-True,tlmi_kraskov_NN-4,0.5809433305997111,96,96
2424,xcorr-sq_max_sig-True,tlmi_kraskov_NN-4_DCE,0.6346378313587613,96,96
2425,xcorr-sq_max_sig-True,tlmi_kernel_W-0.25,0.30741274574242705,96,96
2426,xcorr-sq_max_sig-True,te_kraskov_NN-4_k-max-10_tau-max-4,0.2621232509940991,96,96
2427,xcorr-sq_max_sig-True,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.2276767401244105,96,96
2428,xcorr-sq_max_sig-True,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.21922009009059165,96,96
2429,xcorr-sq_max_sig-True,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.297430467570149,96,96
2430,xcorr-sq_max_sig-True,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.5226882574357223,96,96
2431,xcorr-sq_max_sig-True,te_kernel_W-0.25_k-1,0.2629599918590184,96,96
2432,xcorr-sq_max_sig-True,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
2433,xcorr-sq_max_sig-True,gc_gaussian_k-1_kt-1_l-1_lt-1,0.20852482076420242,96,96
2434,xcorr-sq_max_sig-True,te_symbolic_k-1_kt-1_l-1_lt-1,0.20852482076420242,96,96
2435,xcorr-sq_max_sig-True,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
2436,xcorr-sq_max_sig-True,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17708333333333334,96,96
2437,xcorr-sq_max_sig-True,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,96,96
2438,xcorr-sq_max_sig-True,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,96,96
2439,xcorr-sq_max_sig-True,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.16979534230633664,96,96
2440,xcorr-sq_max_sig-True,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.17381525838656608,96,96
2441,xcorr-sq_max_sig-True,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.17418378895558118,96,96
2442,xcorr-sq_max_sig-True,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.1836010873171543,96,96
2443,xcorr-sq_max_sig-True,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.18212827280405863,96,96
2444,xcorr-sq_max_sig-True,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.19027296893561296,96,96
2445,xcorr-sq_max_sig-True,pec,0.6288034381575013,96,96
2446,xcorr-sq_max_sig-True,pec_orth,0.17775012263024265,96,96
2447,xcorr-sq_max_sig-True,pec_log,0.7006285892408292,96,96
2448,xcorr-sq_max_sig-True,pec_orth_log,0.1338601846287452,96,96
2449,xcorr-sq_max_sig-True,pec_orth_abs,0.13135662019867744,96,96
2450,xcorr-sq_max_sig-True,pec_orth_log_abs,0.12814730993922507,96,96
2451,xcorr_mean_sig-True,xcorr-sq_mean_sig-True,0.3621121186057833,96,96
2452,xcorr_mean_sig-True,xcorr_mean_sig-False,0.32369392743079656,96,96
2453,xcorr_mean_sig-True,xcorr-sq_mean_sig-False,0.23125753068412505,96,96
2454,xcorr_mean_sig-True,pdist_euclidean,0.19681862457991148,96,96
2455,xcorr_mean_sig-True,pdist_cityblock,0.19403040095316912,96,96
2456,xcorr_mean_sig-True,pdist_cosine,0.19681862457991148,96,96
2457,xcorr_mean_sig-True,pdist_chebyshev,0.30932876264026676,96,96
2458,xcorr_mean_sig-True,pdist_canberra,0.18091089298204704,96,96
2459,xcorr_mean_sig-True,pdist_braycurtis,0.191230915864547,96,96
2460,xcorr_mean_sig-True,di_gaussian,0.9375,96,96
2461,xcorr_mean_sig-True,di_kozachenko,0.38734757992563207,96,96
2462,xcorr_mean_sig-True,di_kernel_W-0.5,0.48379057894519356,96,96
2463,xcorr_mean_sig-True,mi_gaussian,0.19236398571270552,96,96
2464,xcorr_mean_sig-True,mi_kraskov_NN-4,0.24440071736565105,96,96
2465,xcorr_mean_sig-True,mi_kraskov_NN-4_DCE,0.22051030112173964,96,96
2466,xcorr_mean_sig-True,mi_kernel_W-0.25,0.21898083305843175,96,96
2467,xcorr_mean_sig-True,tlmi_gaussian,0.3468369758112323,96,96
2468,xcorr_mean_sig-True,tlmi_kraskov_NN-4,0.44666452791481015,96,96
2469,xcorr_mean_sig-True,tlmi_kraskov_NN-4_DCE,0.48029172410182036,96,96
2470,xcorr_mean_sig-True,tlmi_kernel_W-0.25,0.379292725767273,96,96
2471,xcorr_mean_sig-True,te_kraskov_NN-4_k-max-10_tau-max-4,0.19586591615626336,96,96
2472,xcorr_mean_sig-True,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.25437223375486434,96,96
2473,xcorr_mean_sig-True,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.27700111260651605,96,96
2474,xcorr_mean_sig-True,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.25776539558938355,96,96
2475,xcorr_mean_sig-True,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.5244387603372378,96,96
2476,xcorr_mean_sig-True,te_kernel_W-0.25_k-1,0.24858697063026947,96,96
2477,xcorr_mean_sig-True,gc_gaussian_k-max-10_tau-max-2,0.9166666666666666,96,96
