feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1)-Symmetric,n_VAR(1)-Unidirectional
1135,mi_kernel_W-0.25,tlmi_gaussian__ji,0.1873546032921255,96,96
1136,mi_kernel_W-0.25,tlmi_kraskov_NN-4__ij,0.958413499703626,96,96
1137,mi_kernel_W-0.25,tlmi_kraskov_NN-4__ji,0.1606580590905467,96,96
1138,mi_kernel_W-0.25,tlmi_kraskov_NN-4_DCE__ij,0.9450376118276469,96,96
1139,mi_kernel_W-0.25,tlmi_kraskov_NN-4_DCE__ji,0.17162878172425655,96,96
1140,mi_kernel_W-0.25,tlmi_kernel_W-0.25__ij,0.9643904522513622,96,96
1141,mi_kernel_W-0.25,tlmi_kernel_W-0.25__ji,0.14343129766423113,96,96
1142,mi_kernel_W-0.25,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.2868214632682226,96,96
1143,mi_kernel_W-0.25,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.10056429969200159,96,96
1144,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.46071870650424285,96,96
1145,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.14652514438032838,96,96
1146,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.504142958271206,96,96
1147,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.07870853828925456,96,96
1148,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.5721124451572649,96,96
1149,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.09589024850233335,96,96
1150,mi_kernel_W-0.25,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.46883404318429345,96,96
1151,mi_kernel_W-0.25,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.059432641389696395,96,96
1152,mi_kernel_W-0.25,te_kernel_W-0.25_k-1__ij,0.11251542793752911,96,96
1153,mi_kernel_W-0.25,te_kernel_W-0.25_k-1__ji,0.04520730606273998,96,96
1154,mi_kernel_W-0.25,gc_gaussian_k-max-10_tau-max-2__ij,0.757348432565047,96,96
1155,mi_kernel_W-0.25,gc_gaussian_k-max-10_tau-max-2__ji,0.1411947098729176,96,96
1156,mi_kernel_W-0.25,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.9355284330752948,96,96
1157,mi_kernel_W-0.25,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.18833891259273178,96,96
1158,mi_kernel_W-0.25,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.9355284330752948,96,96
1159,mi_kernel_W-0.25,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.18833891259273178,96,96
1160,mi_kernel_W-0.25,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.8339655569615556,96,96
1161,mi_kernel_W-0.25,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.18892520566901977,96,96
1162,tlmi_gaussian__ij,tlmi_gaussian__ji,0.15611506686514942,96,96
1163,tlmi_gaussian__ij,tlmi_kraskov_NN-4__ij,0.9085618517570301,96,96
1164,tlmi_gaussian__ij,tlmi_kraskov_NN-4__ji,0.17296857566727375,96,96
1165,tlmi_gaussian__ij,tlmi_kraskov_NN-4_DCE__ij,0.9266527697272606,96,96
1166,tlmi_gaussian__ij,tlmi_kraskov_NN-4_DCE__ji,0.18937141510527652,96,96
1167,tlmi_gaussian__ij,tlmi_kernel_W-0.25__ij,0.8699985073395038,96,96
1168,tlmi_gaussian__ij,tlmi_kernel_W-0.25__ji,0.2102200807415326,96,96
1169,tlmi_gaussian__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.11225683426497407,96,96
1170,tlmi_gaussian__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.13046763781540932,96,96
1171,tlmi_gaussian__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.3211246390924134,96,96
1172,tlmi_gaussian__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.18639240559168235,96,96
1173,tlmi_gaussian__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.3826220382448011,96,96
1174,tlmi_gaussian__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.08565383899123846,96,96
1175,tlmi_gaussian__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.43576420837635743,96,96
1176,tlmi_gaussian__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.1374058767548358,96,96
1177,tlmi_gaussian__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.31598171098440564,96,96
1178,tlmi_gaussian__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.10000525094983526,96,96
1179,tlmi_gaussian__ij,te_kernel_W-0.25_k-1__ij,0.26457302188176246,96,96
1180,tlmi_gaussian__ij,te_kernel_W-0.25_k-1__ji,0.05625888943780871,96,96
1181,tlmi_gaussian__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.42052996002039006,96,96
1182,tlmi_gaussian__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.1750985215597306,96,96
1183,tlmi_gaussian__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.6563274344526174,96,96
1184,tlmi_gaussian__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.227493492002514,96,96
1185,tlmi_gaussian__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.6563274344526174,96,96
1186,tlmi_gaussian__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.227493492002514,96,96
1187,tlmi_gaussian__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.26241393225952064,96,96
1188,tlmi_gaussian__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.21168161774447153,96,96
1189,tlmi_gaussian__ji,tlmi_kraskov_NN-4__ij,0.15016777969934791,96,96
1190,tlmi_gaussian__ji,tlmi_kraskov_NN-4__ji,0.9789540547096189,96,96
1191,tlmi_gaussian__ji,tlmi_kraskov_NN-4_DCE__ij,0.1352684762623665,96,96
1192,tlmi_gaussian__ji,tlmi_kraskov_NN-4_DCE__ji,0.9860775417901934,96,96
1193,tlmi_gaussian__ji,tlmi_kernel_W-0.25__ij,0.15344278417866447,96,96
1194,tlmi_gaussian__ji,tlmi_kernel_W-0.25__ji,0.9374259557910022,96,96
1195,tlmi_gaussian__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.0375017527872441,96,96
1196,tlmi_gaussian__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.7496874526224617,96,96
1197,tlmi_gaussian__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.02088739025605235,96,96
1198,tlmi_gaussian__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.8786431478423022,96,96
1199,tlmi_gaussian__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.017027699466849122,96,96
1200,tlmi_gaussian__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.8278257106962824,96,96
1201,tlmi_gaussian__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.035679718566770324,96,96
1202,tlmi_gaussian__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.8510192166072673,96,96
1203,tlmi_gaussian__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.021773574261087017,96,96
1204,tlmi_gaussian__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.79523598344423,96,96
1205,tlmi_gaussian__ji,te_kernel_W-0.25_k-1__ij,0.08788738481166125,96,96
1206,tlmi_gaussian__ji,te_kernel_W-0.25_k-1__ji,0.4270118700373137,96,96
1207,tlmi_gaussian__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.023739187095464187,96,96
1208,tlmi_gaussian__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.949800366659943,96,96
1209,tlmi_gaussian__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.09191661528704592,96,96
1210,tlmi_gaussian__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.9847188683900667,96,96
1211,tlmi_gaussian__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.09191661528704592,96,96
1212,tlmi_gaussian__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.9847188683900667,96,96
1213,tlmi_gaussian__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.04949709134543989,96,96
1214,tlmi_gaussian__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.9439826060203402,96,96
1215,tlmi_kraskov_NN-4__ij,tlmi_kraskov_NN-4__ji,0.12093941822274851,96,96
1216,tlmi_kraskov_NN-4__ij,tlmi_kraskov_NN-4_DCE__ij,0.5148230598445002,96,96
1217,tlmi_kraskov_NN-4__ij,tlmi_kraskov_NN-4_DCE__ji,0.12402689045773585,96,96
1218,tlmi_kraskov_NN-4__ij,tlmi_kernel_W-0.25__ij,0.9402818180609563,96,96
1219,tlmi_kraskov_NN-4__ij,tlmi_kernel_W-0.25__ji,0.13148850540169799,96,96
1220,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.18308206899663892,96,96
1221,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.08760794668955196,96,96
1222,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.4092605680853148,96,96
1223,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.15120065273338068,96,96
1224,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.4129065470501126,96,96
1225,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.07971944289596844,96,96
1226,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.49923353005553195,96,96
1227,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.07916249991590968,96,96
1228,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.40509862691238374,96,96
1229,tlmi_kraskov_NN-4__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.05703205277181683,96,96
1230,tlmi_kraskov_NN-4__ij,te_kernel_W-0.25_k-1__ij,0.2592339019911878,96,96
1231,tlmi_kraskov_NN-4__ij,te_kernel_W-0.25_k-1__ji,0.06135392026415687,96,96
1232,tlmi_kraskov_NN-4__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.6647787784141964,96,96
1233,tlmi_kraskov_NN-4__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.19214988346142914,96,96
1234,tlmi_kraskov_NN-4__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.867257295889882,96,96
1235,tlmi_kraskov_NN-4__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.19375148588607682,96,96
1236,tlmi_kraskov_NN-4__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.867257295889882,96,96
1237,tlmi_kraskov_NN-4__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.19375148588607682,96,96
1238,tlmi_kraskov_NN-4__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.7278831391420736,96,96
1239,tlmi_kraskov_NN-4__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.1794026227632522,96,96
1240,tlmi_kraskov_NN-4__ji,tlmi_kraskov_NN-4_DCE__ij,0.12199687263944053,96,96
1241,tlmi_kraskov_NN-4__ji,tlmi_kraskov_NN-4_DCE__ji,0.37726869277737174,96,96
1242,tlmi_kraskov_NN-4__ji,tlmi_kernel_W-0.25__ij,0.14402628753278907,96,96
1243,tlmi_kraskov_NN-4__ji,tlmi_kernel_W-0.25__ji,0.986519456870096,96,96
1244,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.05129653360250619,96,96
1245,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.7172887613560168,96,96
1246,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.034910564159993274,96,96
1247,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.8712742546097643,96,96
1248,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.0598111442645376,96,96
1249,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.8232423702438109,96,96
1250,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.046675983757747785,96,96
1251,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.8437901588471898,96,96
1252,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.021124049451015176,96,96
1253,tlmi_kraskov_NN-4__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.7903702100834934,96,96
1254,tlmi_kraskov_NN-4__ji,te_kernel_W-0.25_k-1__ij,0.0811148043005197,96,96
1255,tlmi_kraskov_NN-4__ji,te_kernel_W-0.25_k-1__ji,0.35206938382662234,96,96
1256,tlmi_kraskov_NN-4__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.06941971215944559,96,96
1257,tlmi_kraskov_NN-4__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.9744707214344873,96,96
1258,tlmi_kraskov_NN-4__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.10975524684659654,96,96
1259,tlmi_kraskov_NN-4__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.9927980631532065,96,96
1260,tlmi_kraskov_NN-4__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.10975524684659654,96,96
1261,tlmi_kraskov_NN-4__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.9927980631532065,96,96
1262,tlmi_kraskov_NN-4__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.07868454130766572,96,96
1263,tlmi_kraskov_NN-4__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.9868536925924539,96,96
1264,tlmi_kraskov_NN-4_DCE__ij,tlmi_kraskov_NN-4_DCE__ji,0.12084666741513644,96,96
1265,tlmi_kraskov_NN-4_DCE__ij,tlmi_kernel_W-0.25__ij,0.9200497959580507,96,96
1266,tlmi_kraskov_NN-4_DCE__ij,tlmi_kernel_W-0.25__ji,0.12067491041320355,96,96
1267,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.15402819922753525,96,96
1268,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.07917466438605342,96,96
1269,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.4189030123553792,96,96
1270,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.14662954397747108,96,96
1271,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.4256077005920218,96,96
1272,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.08527915103426542,96,96
1273,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.5414723972634519,96,96
1274,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.0900460950585345,96,96
1275,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.3849538544990607,96,96
1276,tlmi_kraskov_NN-4_DCE__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.06075034809184382,96,96
1277,tlmi_kraskov_NN-4_DCE__ij,te_kernel_W-0.25_k-1__ij,0.27335161263505314,96,96
1278,tlmi_kraskov_NN-4_DCE__ij,te_kernel_W-0.25_k-1__ji,0.04411024478135522,96,96
1279,tlmi_kraskov_NN-4_DCE__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.6773593442311814,96,96
1280,tlmi_kraskov_NN-4_DCE__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.18794198062170442,96,96
1281,tlmi_kraskov_NN-4_DCE__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.8816238918535318,96,96
1282,tlmi_kraskov_NN-4_DCE__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.19277839367358346,96,96
1283,tlmi_kraskov_NN-4_DCE__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.8816238918535318,96,96
1284,tlmi_kraskov_NN-4_DCE__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.19277839367358346,96,96
1285,tlmi_kraskov_NN-4_DCE__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.7525006819361204,96,96
1286,tlmi_kraskov_NN-4_DCE__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.17979359290456298,96,96
1287,tlmi_kraskov_NN-4_DCE__ji,tlmi_kernel_W-0.25__ij,0.15581641588477874,96,96
1288,tlmi_kraskov_NN-4_DCE__ji,tlmi_kernel_W-0.25__ji,0.9771591508102185,96,96
1289,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.05239325719107735,96,96
1290,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.6976140303584306,96,96
1291,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.04915161277062263,96,96
1292,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.8915571524063135,96,96
1293,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.07040592670954826,96,96
1294,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.8423896851795264,96,96
1295,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.05433901505075672,96,96
1296,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.8371644612462816,96,96
1297,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.03462351047612122,96,96
1298,tlmi_kraskov_NN-4_DCE__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.7460841137789126,96,96
1299,tlmi_kraskov_NN-4_DCE__ji,te_kernel_W-0.25_k-1__ij,0.06899752597107633,96,96
1300,tlmi_kraskov_NN-4_DCE__ji,te_kernel_W-0.25_k-1__ji,0.3156806184143771,96,96
1301,tlmi_kraskov_NN-4_DCE__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.07972370131167095,96,96
1302,tlmi_kraskov_NN-4_DCE__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.9793058240226087,96,96
1303,tlmi_kraskov_NN-4_DCE__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.12617386689676346,96,96
1304,tlmi_kraskov_NN-4_DCE__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.9945131218932608,96,96
1305,tlmi_kraskov_NN-4_DCE__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.12617386689676346,96,96
1306,tlmi_kraskov_NN-4_DCE__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.9945131218932608,96,96
1307,tlmi_kraskov_NN-4_DCE__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.09034636809479285,96,96
1308,tlmi_kraskov_NN-4_DCE__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.9863545382941159,96,96
1309,tlmi_kernel_W-0.25__ij,tlmi_kernel_W-0.25__ji,0.1433423826952892,96,96
1310,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.16863115717200866,96,96
1311,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.1360064385960461,96,96
1312,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.3597936186373007,96,96
1313,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.1772885589764978,96,96
1314,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.3132105365588135,96,96
1315,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.08986811726326385,96,96
1316,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.38250708740668077,96,96
1317,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.10294159838920053,96,96
1318,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.26855108524446974,96,96
1319,tlmi_kernel_W-0.25__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.0722384210162603,96,96
1320,tlmi_kernel_W-0.25__ij,te_kernel_W-0.25_k-1__ij,0.36975071851839647,96,96
1321,tlmi_kernel_W-0.25__ij,te_kernel_W-0.25_k-1__ji,0.05557473770662119,96,96
1322,tlmi_kernel_W-0.25__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.5874397373560728,96,96
1323,tlmi_kernel_W-0.25__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.18428943435446415,96,96
1324,tlmi_kernel_W-0.25__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.8489010079644155,96,96
1325,tlmi_kernel_W-0.25__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.20554146062635997,96,96
1326,tlmi_kernel_W-0.25__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.8489010079644155,96,96
1327,tlmi_kernel_W-0.25__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.20554146062635997,96,96
1328,tlmi_kernel_W-0.25__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.7061919870799926,96,96
1329,tlmi_kernel_W-0.25__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.19943080431933968,96,96
1330,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.06740457814637218,96,96
1331,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.7239999645768774,96,96
1332,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.07013656968391335,96,96
1333,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.8488403001788704,96,96
1334,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.05648878551314207,96,96
1335,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.7998977027204772,96,96
1336,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.042610901231978415,96,96
1337,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.8267011754057761,96,96
1338,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.021301569607378,96,96
1339,tlmi_kernel_W-0.25__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.7592813970512226,96,96
1340,tlmi_kernel_W-0.25__ji,te_kernel_W-0.25_k-1__ij,0.08937367028189647,96,96
1341,tlmi_kernel_W-0.25__ji,te_kernel_W-0.25_k-1__ji,0.198876859347904,96,96
1342,tlmi_kernel_W-0.25__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.07462648442371728,96,96
1343,tlmi_kernel_W-0.25__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.9734154518867363,96,96
1344,tlmi_kernel_W-0.25__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.16666519096591892,96,96
1345,tlmi_kernel_W-0.25__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.9936517561258146,96,96
1346,tlmi_kernel_W-0.25__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.16666519096591892,96,96
1347,tlmi_kernel_W-0.25__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.9936517561258146,96,96
1348,tlmi_kernel_W-0.25__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.12746867696707725,96,96
1349,tlmi_kernel_W-0.25__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.9754624906196572,96,96
1350,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.08673542697005832,96,96
1351,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.40848768312556316,96,96
1352,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.112393728736076,96,96
1353,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.10247100188076252,96,96
1354,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.11220460862705767,96,96
1355,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.11718183088022965,96,96
1356,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.1044547036591178,96,96
1357,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.10931440812408244,96,96
1358,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.08819316125575216,96,96
1359,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kernel_W-0.25_k-1__ij,0.09599346317628227,96,96
1360,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_kernel_W-0.25_k-1__ji,0.08981117844903952,96,96
